0802000007,6345
0111000016,6907
0111000019,6913
0202000594,8477
0202000595,8479
0103000017,8633
0108000112,9551
0108000114,9553
0108000116,9554
0108000117,9555
0108000118,9556
0108000119,9557
0108000120,9558
0108000121,9559
0108000122,9560
0108000124,9561
0108000125,9562
0108000126,9563
0106000030,9685
0106000037,9690
0106000039,9692
0106000043,9695
0106000045,9696
0106000054,9704
0106000055,9705
0106000057,9706
0106000063,9710
0601000012,9884
0103000016,10526
0802000012,10832
0802000013,10833
0802000015,10835
0802000019,10839
0802000022,11122
0802000023,11787
0802000025,11789
0802000034,12048
0802000035,12050
0802000048,12063
0120000049,12105
0120000050,12106
0120000051,12107
0120000052,12108
0120000053,12109
0120000054,12110
0120000055,12111
0120000056,12112
0120000057,12113
0120000058,12114
0120000059,12115
0120000060,12116
0120000061,12117
0120000062,12118
0120000063,12119
0120000064,12120
0120000065,12121
0120000066,12122
0120000067,12123
0120000068,12124
0120000069,12125
0120000070,12126
0120000071,12127
0120000072,12128
0120000073,12129
0120000074,12130
0120000075,12131
0120000076,12132
0120000077,12133
0120000078,12134
0120000079,12135
0120000080,12136
0120000081,12137
0120000082,12138
0120000083,12139
0120000084,12140
0120000085,12141
0120000086,12142
0120000087,12143
0120000088,12144
0120000089,12145
0802000072,13049
0108000115,15412
0108000123,15420
0106000032,15974
0106000044,15986
0106000056,15998
0804000002,16869
0804000005,16872
0804000006,16873
0111000007,18680
0802000160,19199
0602000018,19270
0602000021,19273
0801000036,28343
0802000180,28356
0802000194,28370
0802000204,28380
0803000026,28391
0803000027,28392
0803000029,28394
0803000030,28395
0803000033,28398
0803000035,28400
0803000037,28402
0803000039,28404
0904000184,28869
0109000073,32577
0802000219,41040
0802000221,41042
0804000029,41050
0804000031,41054
0601000020,41930
0602000036,41932
0602000038,41934
0602000040,41936
0602000042,41938
0602000044,41940
0602000051,42892
0602000052,43328
0602000054,43330
0602000055,43331
0106000130,43473
0106000133,43476
0106000135,43478
0106000136,43479
0106000137,43480
0106000138,43481
0106000139,43482
0106000141,43485
0106000142,43486
0106000143,43487
0106000144,43488
0111000029,43492
0111000030,43493
0111000031,43494
0108000591,43695
0108000592,43696
0108000593,43697
0108000594,43698
0108000595,43699
0108000596,43700
0108000597,43701
0108000598,43702
0108000599,43703
0108000600,43704
0108000601,43705
0108000602,43706
0108000603,43707
0108000604,43708
0106000172,43734
0103000025,43918
0103000026,43919
0109000126,44118
0120000673,44144
0120000674,44145
0120000675,44146
0120000676,44147
0120000677,44148
0120000678,44149
0120000679,44150
0120000680,44151
0120000681,44152
0120000682,44153
0120000683,44154
0120000684,44155
0120000685,44156
0120000686,44157
0120000687,44158
0120000688,44159
0120000689,44160
0120000690,44161
0120000691,44162
0120000692,44163
0120000693,44164
0120000694,44165
0120000695,44166
0120000696,44167
0120000697,44168
0120000698,44169
0120000699,44170
0120000700,44171
0120000701,44172
0120000702,44173
0120000703,44174
0120000704,44175
0120000705,44176
0120000706,44177
0120000707,44178
0120000708,44179
0120000709,44180
0120000710,44181
0120000711,44182
0120000712,44183
0120000713,44184
0802000277,44265
0802000278,44266
0802000280,44268
0804000043,44271
0804000044,44272
0804000045,44273
0804000047,44275
0804000048,44276
0802000281,44282
0802000282,44283
0602000056,44345
0602000057,44346
0602000058,44347
0602000059,44348
0602000060,44349
0602000061,44350
0602000062,44351
0601000023,44352
0602000063,44353
0601000024,44358
0602000072,44368
0803000061,44482
0803000062,44483
0803000063,44484
0803000064,44485
0803000065,44486
0803000066,44487
0803000067,44488
0803000068,44489
0803000069,44490
0803000070,44491
0602000074,45327
0602000076,45328
0804000051,45329
0106000187,45368
0106000188,45369
0802000302,45484
0602000073,48754
0602000075,48755
0802000304,48897
0802000312,48905
0802000313,48906
0802000320,48913
0802000321,48914
0802000322,48915
0802000323,48916
0802000324,48917
0802000325,48918
0803000049,48932
0803000051,48934
0803000059,48936
0803000060,48937
0804000050,48954
0802000328,49702
0802000333,49707
0802000334,49708
0802000345,49719
0802000353,50686
0306000020,52646
