ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Fecha en que empieza el precio rebajado,Fecha en que termina el precio de oferta,Estado del impuesto,Clase de impuesto,¿En stock?,Stock,Cantidad de bajo stock,¿Permitir reservas de productos agotados?,Vendido Individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir reseñas de clientes?,Notas de la compra,Precio de oferta,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición
6307,simple,205000094,AFICHE FC SPIDERMAN OTERO,1,0,visible,,<div><div></div></div>,,,taxable,,0,0,,0,0,,,,,1,,,"1809,33",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/afiche-fc-spiderman-otero-0205000094-1.jpg,,,,,,,,,0
6309,simple,205000095,AFICHE FC SPIDERMAN OTERO X2,1,0,visible,,<div><div></div></div>,,,taxable,,1,15,,0,0,,,,,1,,,"3018,67",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/afiche-fc-spiderman-otero-0205000095-1.jpg,,,,,,,,,0
6311,simple,205000110,AGENDA MINI AVENGERS OTEROX10,1,0,visible,,<div><div></div></div>,,,taxable,,1,4,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/agenda-mini-avengers-otero-0205000110-1.jpg,,,,,,,,,0
6313,simple,205000112,AGENDA MINI DR JUGUET OTEROX10,1,0,visible,,<div><div></div></div>,,,taxable,,0,,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/agenda-mini-dra-juguete-otero-0205000112-1.jpg,,,,,,,,,0
6315,simple,205000113,AGENDA MINI DRAGON B OTEROX10,1,0,visible,,<div><div></div></div>,,,taxable,,0,,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/agenda-mini-dragon-ball-otero-0205000113-1.jpg,,,,,,,,,0
6317,simple,205000115,AGENDA MINI VILLANO F OTEROX10,1,0,visible,,<div><div></div></div>,,,taxable,,0,0,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/agenda-mini-mi-villano-f-otero-0205000115-1.jpg,,,,,,,,,0
6319,simple,205000116,AGENDA MINI PEPPA PIG OTEROX10,1,0,visible,,<div><div></div></div>,,,taxable,,0,0,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/agenda-mini-peppa-pig-otero-0205000116-1.jpg,,,,,,,,,0
6321,simple,205000117,AGENDA MINI PJ MASKS OTEROX10,1,0,visible,,<div><div></div></div>,,,taxable,,0,,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/agenda-mini-pj-masks-otero-0205000117-1.jpg,,,,,,,,,0
6323,simple,205000118,AGENDA MINI PLIM PLIM OTEROX10,1,0,visible,,<div><div></div></div>,,,taxable,,1,41,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/agenda-mini-plim-plim-otero-0205000118-1.jpg,,,,,,,,,0
6325,simple,205000120,AGENDA MINI SAPO PEPE OTEROX10,1,0,visible,,<div><div></div></div>,,,taxable,,0,,,0,0,,,,,1,,,"1271,46",Cotillón > Infantil,,,https://chocolatemisionero.com/wp-content/uploads/2022/04/agenda-mini-sapo-pepe-otero-0205000120-1.jpg,,,,,,,,,0
